customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
13183,other,46-60,south,home & kitchen,online,amazon,1,very disappointed with the quality.,negative,36,yes,yes
13198,male,18-25,north,travel,online,amazon,5,fast delivery and great packaging.,positive,21,yes,no
13209,other,46-60,south,electronics,online,amazon,2,customer service was unhelpful.,negative,3,yes,yes
13216,male,36-45,south,sports,online,amazon,5,"amazing experience, highly recommend!",positive,31,yes,no
13351,male,26-35,west,beauty,online,amazon,2,not worth the price.,negative,4,yes,yes
13356,other,18-25,west,beauty,online,amazon,4,very satisfied with the quality.,positive,65,no,no
13377,female,46-60,north,travel,online,amazon,5,excellent product! exceeded expectations.,positive,50,no,no
13382,female,60+,south,beauty,online,amazon,3,neutral about the quality.,neutral,55,no,no
13426,male,60+,central,automobile,online,amazon,2,late delivery and poor packaging.,negative,48,no,yes
13433,female,26-35,east,groceries,online,amazon,1,customer service was unhelpful.,negative,55,no,yes
13438,female,60+,west,fashion,online,amazon,4,great value for money.,positive,61,no,no
13452,female,36-45,east,travel,online,amazon,3,"delivery was fine, product is decent.",neutral,32,yes,no
13453,male,18-25,east,automobile,online,amazon,3,average experience overall.,neutral,29,yes,no
13469,female,60+,south,groceries,online,amazon,5,great value for money.,positive,54,no,no
13531,other,36-45,south,groceries,online,amazon,1,very disappointed with the quality.,negative,42,yes,yes
13598,female,26-35,west,travel,online,amazon,2,not worth the price.,negative,28,yes,yes
13619,other,26-35,west,home & kitchen,online,amazon,5,very satisfied with the quality.,positive,25,yes,no
13627,male,36-45,central,groceries,online,amazon,1,very disappointed with the quality.,negative,15,yes,yes
13636,male,18-25,north,electronics,online,amazon,4,fast delivery and great packaging.,positive,12,yes,no
13643,other,46-60,north,travel,online,amazon,3,average experience overall.,neutral,51,no,no
13664,female,46-60,central,groceries,online,amazon,5,excellent product! exceeded expectations.,positive,58,no,no
13667,other,26-35,west,fashion,online,amazon,5,"amazing experience, highly recommend!",positive,36,yes,no
13679,other,36-45,east,fashion,online,amazon,2,not worth the price.,negative,36,yes,yes
13744,female,60+,south,groceries,online,amazon,4,great value for money.,positive,18,yes,no
13785,other,36-45,east,electronics,online,amazon,4,"amazing experience, highly recommend!",positive,33,yes,no
13813,male,46-60,central,automobile,online,amazon,4,very satisfied with the quality.,positive,22,yes,no
13825,female,18-25,east,electronics,online,amazon,5,"amazing experience, highly recommend!",positive,30,yes,no
13842,other,60+,west,electronics,online,amazon,1,very disappointed with the quality.,negative,50,no,yes
13844,other,60+,north,books,online,amazon,2,not worth the price.,negative,69,no,yes
13852,male,18-25,south,books,online,amazon,2,very disappointed with the quality.,negative,63,no,yes
13935,other,36-45,west,home & kitchen,online,amazon,1,customer service was unhelpful.,negative,34,yes,yes
13988,female,26-35,east,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,50,no,no
14007,male,46-60,west,electronics,online,amazon,1,product stopped working after few days.,negative,50,no,yes
14017,male,60+,west,beauty,online,amazon,1,very disappointed with the quality.,negative,64,no,yes
14029,other,46-60,north,travel,online,amazon,4,fast delivery and great packaging.,positive,2,yes,no
14056,male,46-60,east,beauty,online,amazon,2,not worth the price.,negative,1,yes,yes
14074,male,46-60,east,groceries,online,amazon,5,"amazing experience, highly recommend!",positive,6,yes,no
14113,male,36-45,south,automobile,online,amazon,2,late delivery and poor packaging.,negative,45,yes,yes
14195,male,36-45,central,travel,online,amazon,4,excellent product! exceeded expectations.,positive,5,yes,no
14224,female,60+,central,electronics,online,amazon,5,very satisfied with the quality.,positive,26,yes,no
14228,female,26-35,south,fashion,online,amazon,5,very satisfied with the quality.,positive,28,yes,no
14265,other,18-25,south,sports,online,amazon,3,neutral about the quality.,neutral,70,no,no
14296,other,26-35,south,groceries,online,amazon,1,customer service was unhelpful.,negative,31,yes,yes
14298,other,36-45,east,home & kitchen,online,amazon,1,product stopped working after few days.,negative,2,yes,yes
14356,other,36-45,north,travel,online,amazon,2,not worth the price.,negative,2,yes,yes
14360,male,26-35,central,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,40,yes,no
14361,female,36-45,east,automobile,online,amazon,4,excellent product! exceeded expectations.,positive,38,yes,no
14384,male,60+,central,beauty,online,amazon,5,very satisfied with the quality.,positive,63,no,no
14387,male,26-35,east,electronics,online,amazon,1,customer service was unhelpful.,negative,57,no,yes
14403,female,46-60,south,home & kitchen,online,amazon,2,customer service was unhelpful.,negative,50,no,yes
14440,male,26-35,south,automobile,online,amazon,4,excellent product! exceeded expectations.,positive,62,no,no
14443,female,46-60,east,sports,online,amazon,3,average experience overall.,neutral,55,no,no
14468,female,60+,north,fashion,online,amazon,1,product stopped working after few days.,negative,25,yes,yes
14479,female,26-35,north,groceries,online,amazon,3,"product is okay, nothing special.",neutral,48,no,no
14486,other,18-25,east,groceries,online,amazon,2,late delivery and poor packaging.,negative,20,yes,yes
14487,other,46-60,east,travel,online,amazon,5,fast delivery and great packaging.,positive,69,no,no
14508,female,60+,west,automobile,online,amazon,2,very disappointed with the quality.,negative,14,yes,yes
14514,female,18-25,south,home & kitchen,online,amazon,1,product stopped working after few days.,negative,57,no,yes
14530,female,36-45,north,groceries,online,amazon,3,"product is okay, nothing special.",neutral,60,no,no
14533,other,36-45,north,beauty,online,amazon,4,fast delivery and great packaging.,positive,70,no,no
14541,male,26-35,west,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,17,yes,no
14548,male,46-60,central,beauty,online,amazon,5,very satisfied with the quality.,positive,39,yes,no
14552,other,18-25,east,groceries,online,amazon,3,"delivery was fine, product is decent.",neutral,50,no,no
14566,male,26-35,east,books,online,amazon,4,"amazing experience, highly recommend!",positive,53,no,no
14582,female,18-25,north,electronics,online,amazon,2,customer service was unhelpful.,negative,35,yes,yes
14593,female,18-25,south,electronics,online,amazon,3,works fine but could be better.,neutral,61,no,no
14642,male,60+,south,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,61,no,no
14670,female,60+,west,automobile,online,amazon,3,"delivery was fine, product is decent.",neutral,68,no,no
14694,female,60+,north,travel,online,amazon,3,works fine but could be better.,neutral,69,no,no
14702,male,46-60,central,travel,online,amazon,3,"delivery was fine, product is decent.",neutral,52,no,no
14717,male,46-60,east,books,online,amazon,4,"amazing experience, highly recommend!",positive,20,yes,no
14849,male,18-25,north,books,online,amazon,5,excellent product! exceeded expectations.,positive,62,no,no
14854,other,46-60,north,travel,online,amazon,2,not worth the price.,negative,18,yes,yes
14879,female,60+,south,travel,online,amazon,2,not worth the price.,negative,2,yes,yes
14950,female,18-25,west,electronics,online,amazon,4,great value for money.,positive,71,no,no
14983,female,36-45,south,books,online,amazon,1,product stopped working after few days.,negative,34,yes,yes
14994,male,36-45,west,electronics,online,amazon,2,very disappointed with the quality.,negative,51,no,yes
14997,female,26-35,east,books,online,amazon,2,customer service was unhelpful.,negative,27,yes,yes
15041,other,60+,central,books,online,amazon,1,product stopped working after few days.,negative,54,no,yes
15069,male,46-60,central,home & kitchen,online,amazon,3,"delivery was fine, product is decent.",neutral,29,yes,no
15091,other,60+,east,electronics,online,amazon,5,great value for money.,positive,68,no,no
15186,other,36-45,west,automobile,online,amazon,1,product stopped working after few days.,negative,48,no,yes
15188,other,18-25,west,automobile,online,amazon,1,not worth the price.,negative,11,yes,yes
15211,male,18-25,central,sports,online,amazon,3,"product is okay, nothing special.",neutral,70,no,no
15231,other,18-25,east,beauty,online,amazon,5,very satisfied with the quality.,positive,55,no,no
15301,other,26-35,south,electronics,online,amazon,2,product stopped working after few days.,negative,16,yes,yes
15308,male,60+,west,beauty,online,amazon,4,fast delivery and great packaging.,positive,24,yes,no
15328,other,46-60,east,automobile,online,amazon,2,not worth the price.,negative,20,yes,yes
15344,male,60+,south,fashion,online,amazon,2,customer service was unhelpful.,negative,12,yes,yes
15382,male,26-35,north,beauty,online,amazon,4,very satisfied with the quality.,positive,61,no,no
15419,female,46-60,west,sports,online,amazon,5,very satisfied with the quality.,positive,15,yes,no
15424,other,46-60,west,automobile,online,amazon,3,works fine but could be better.,neutral,42,yes,no
15433,male,60+,south,electronics,online,amazon,2,very disappointed with the quality.,negative,13,yes,yes
15467,female,18-25,central,sports,online,amazon,4,fast delivery and great packaging.,positive,42,yes,no
15511,male,26-35,east,travel,online,amazon,3,"product is okay, nothing special.",neutral,25,yes,no
15529,female,60+,north,books,online,amazon,1,very disappointed with the quality.,negative,52,no,yes
15539,other,46-60,south,groceries,online,amazon,2,not worth the price.,negative,54,no,yes
15598,female,60+,west,groceries,online,amazon,4,great value for money.,positive,70,no,no
15605,other,46-60,east,home & kitchen,online,amazon,2,product stopped working after few days.,negative,26,yes,yes
15613,female,18-25,central,travel,online,amazon,4,great value for money.,positive,24,yes,no
15626,other,36-45,south,sports,online,amazon,4,great value for money.,positive,71,no,no
15642,female,26-35,east,fashion,online,amazon,2,very disappointed with the quality.,negative,16,yes,yes
15670,female,18-25,east,groceries,online,amazon,2,very disappointed with the quality.,negative,57,no,yes
15730,other,26-35,west,automobile,online,amazon,3,"delivery was fine, product is decent.",neutral,39,yes,no
15738,female,60+,east,home & kitchen,online,amazon,1,product stopped working after few days.,negative,69,no,yes
15743,other,26-35,west,beauty,online,amazon,2,late delivery and poor packaging.,negative,69,no,yes
15774,male,60+,south,travel,online,amazon,4,great value for money.,positive,19,yes,no
15802,female,26-35,south,beauty,online,amazon,2,very disappointed with the quality.,negative,33,yes,yes
15820,female,26-35,central,sports,online,amazon,4,great value for money.,positive,45,yes,no
15821,other,60+,west,books,online,amazon,3,"delivery was fine, product is decent.",neutral,43,yes,no
15822,other,18-25,east,automobile,online,amazon,4,"amazing experience, highly recommend!",positive,28,yes,no
15844,female,36-45,central,electronics,online,amazon,4,"amazing experience, highly recommend!",positive,19,yes,no
15849,male,60+,north,books,online,amazon,2,customer service was unhelpful.,negative,9,yes,yes
15913,female,60+,east,automobile,online,amazon,3,average experience overall.,neutral,24,yes,no
15919,male,36-45,south,fashion,online,amazon,3,"product is okay, nothing special.",neutral,47,yes,no
15925,male,36-45,central,automobile,online,amazon,3,works fine but could be better.,neutral,47,yes,no
15946,female,26-35,north,sports,online,amazon,1,customer service was unhelpful.,negative,22,yes,yes
15977,other,36-45,south,beauty,online,amazon,1,very disappointed with the quality.,negative,49,no,yes
15989,female,60+,north,beauty,online,amazon,4,"amazing experience, highly recommend!",positive,42,yes,no
15990,male,26-35,east,automobile,online,amazon,2,not worth the price.,negative,44,yes,yes
15991,male,18-25,west,groceries,online,amazon,2,not worth the price.,negative,70,no,yes
16034,other,18-25,central,sports,online,amazon,5,fast delivery and great packaging.,positive,53,no,no
16069,female,46-60,central,automobile,online,amazon,1,not worth the price.,negative,60,no,yes
16105,other,60+,north,fashion,online,amazon,1,customer service was unhelpful.,negative,70,no,yes
16108,other,36-45,north,groceries,online,amazon,3,neutral about the quality.,neutral,1,yes,no
16160,other,26-35,south,automobile,online,amazon,1,product stopped working after few days.,negative,5,yes,yes
16170,male,46-60,south,sports,online,amazon,2,very disappointed with the quality.,negative,48,no,yes
16202,male,46-60,south,automobile,online,amazon,1,not worth the price.,negative,71,no,yes
16212,male,46-60,west,beauty,online,amazon,4,great value for money.,positive,10,yes,no
16244,female,46-60,east,groceries,online,amazon,2,not worth the price.,negative,10,yes,yes
16320,female,46-60,north,automobile,online,amazon,4,very satisfied with the quality.,positive,27,yes,no
16340,female,26-35,central,electronics,online,amazon,2,not worth the price.,negative,71,no,yes
16341,other,36-45,south,sports,online,amazon,1,customer service was unhelpful.,negative,37,yes,yes
16382,other,60+,east,automobile,online,amazon,2,very disappointed with the quality.,negative,34,yes,yes
16386,male,26-35,north,home & kitchen,online,amazon,2,late delivery and poor packaging.,negative,69,no,yes
16417,other,26-35,central,home & kitchen,online,amazon,1,late delivery and poor packaging.,negative,13,yes,yes
16430,male,46-60,east,books,online,amazon,3,average experience overall.,neutral,7,yes,no
16435,male,60+,west,sports,online,amazon,1,not worth the price.,negative,57,no,yes
16477,female,26-35,east,books,online,amazon,5,fast delivery and great packaging.,positive,8,yes,no
16498,female,46-60,north,travel,online,amazon,4,excellent product! exceeded expectations.,positive,19,yes,no
16525,other,18-25,east,travel,online,amazon,2,customer service was unhelpful.,negative,71,no,yes
16534,other,60+,north,sports,online,amazon,4,fast delivery and great packaging.,positive,4,yes,no
16565,female,18-25,west,beauty,online,amazon,4,fast delivery and great packaging.,positive,64,no,no
16582,other,46-60,east,travel,online,amazon,4,very satisfied with the quality.,positive,61,no,no
16594,other,46-60,north,fashion,online,amazon,5,excellent product! exceeded expectations.,positive,63,no,no
16609,other,18-25,east,travel,online,amazon,4,very satisfied with the quality.,positive,71,no,no
16620,other,18-25,central,electronics,online,amazon,4,fast delivery and great packaging.,positive,9,yes,no
16643,male,36-45,west,travel,online,amazon,4,excellent product! exceeded expectations.,positive,67,no,no
16655,male,60+,west,groceries,online,amazon,5,fast delivery and great packaging.,positive,27,yes,no
16681,female,18-25,east,fashion,online,amazon,5,great value for money.,positive,50,no,no
16704,other,60+,central,books,online,amazon,1,product stopped working after few days.,negative,47,yes,yes
16715,other,26-35,south,automobile,online,amazon,5,very satisfied with the quality.,positive,63,no,no
16717,female,46-60,north,books,online,amazon,3,works fine but could be better.,neutral,11,yes,no
16730,female,18-25,south,sports,online,amazon,4,great value for money.,positive,57,no,no
16762,female,36-45,north,groceries,online,amazon,2,customer service was unhelpful.,negative,55,no,yes
16770,male,46-60,east,books,online,amazon,4,"amazing experience, highly recommend!",positive,55,no,no
16844,other,18-25,south,fashion,online,amazon,1,customer service was unhelpful.,negative,3,yes,yes
16852,female,60+,central,travel,online,amazon,5,fast delivery and great packaging.,positive,54,no,no
16863,male,36-45,north,books,online,amazon,3,average experience overall.,neutral,60,no,no
16871,female,26-35,central,electronics,online,amazon,2,customer service was unhelpful.,negative,13,yes,yes
16894,female,36-45,east,groceries,online,amazon,3,"product is okay, nothing special.",neutral,11,yes,no
16935,male,60+,south,beauty,online,amazon,3,works fine but could be better.,neutral,13,yes,no
16937,other,36-45,west,fashion,online,amazon,5,fast delivery and great packaging.,positive,21,yes,no
16982,male,26-35,south,automobile,online,amazon,4,very satisfied with the quality.,positive,56,no,no
17002,male,26-35,east,automobile,online,amazon,5,great value for money.,positive,8,yes,no
17024,female,60+,north,groceries,online,amazon,4,"amazing experience, highly recommend!",positive,24,yes,no
17041,female,36-45,west,fashion,online,amazon,4,great value for money.,positive,52,no,no
17042,female,46-60,south,electronics,online,amazon,4,"amazing experience, highly recommend!",positive,62,no,no
17050,male,36-45,north,books,online,amazon,1,product stopped working after few days.,negative,31,yes,yes
17059,other,46-60,north,groceries,online,amazon,5,very satisfied with the quality.,positive,10,yes,no
17126,other,36-45,west,books,online,amazon,2,late delivery and poor packaging.,negative,30,yes,yes
17162,female,36-45,west,groceries,online,amazon,3,"product is okay, nothing special.",neutral,1,yes,no
17175,male,60+,west,electronics,online,amazon,1,customer service was unhelpful.,negative,57,no,yes
17181,male,46-60,south,beauty,online,amazon,2,customer service was unhelpful.,negative,43,yes,yes
17186,other,36-45,north,groceries,online,amazon,2,customer service was unhelpful.,negative,53,no,yes
17192,other,18-25,west,groceries,online,amazon,2,not worth the price.,negative,8,yes,yes
17228,male,46-60,central,groceries,online,amazon,5,excellent product! exceeded expectations.,positive,50,no,no
17282,male,36-45,south,home & kitchen,online,amazon,4,great value for money.,positive,29,yes,no
17331,female,18-25,south,automobile,online,amazon,2,late delivery and poor packaging.,negative,40,yes,yes
17427,male,18-25,east,groceries,online,amazon,5,very satisfied with the quality.,positive,35,yes,no
17436,male,46-60,central,home & kitchen,online,amazon,4,excellent product! exceeded expectations.,positive,66,no,no
17499,other,26-35,east,travel,online,amazon,2,very disappointed with the quality.,negative,64,no,yes
17512,male,18-25,west,automobile,online,amazon,5,fast delivery and great packaging.,positive,64,no,no
17566,other,60+,north,travel,online,amazon,3,neutral about the quality.,neutral,53,no,no
17583,male,18-25,north,home & kitchen,online,amazon,4,fast delivery and great packaging.,positive,1,yes,no
17586,male,18-25,central,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,11,yes,no
17590,female,46-60,south,fashion,online,amazon,4,fast delivery and great packaging.,positive,52,no,no
17614,male,60+,south,automobile,online,amazon,4,excellent product! exceeded expectations.,positive,42,yes,no
17632,male,46-60,west,groceries,online,amazon,4,very satisfied with the quality.,positive,11,yes,no
17694,other,46-60,south,travel,online,amazon,5,"amazing experience, highly recommend!",positive,27,yes,no
17719,male,18-25,south,electronics,online,amazon,4,fast delivery and great packaging.,positive,19,yes,no
17725,other,26-35,north,travel,online,amazon,2,product stopped working after few days.,negative,57,no,yes
17761,male,60+,south,groceries,online,amazon,3,neutral about the quality.,neutral,40,yes,no
17813,other,60+,north,groceries,online,amazon,5,excellent product! exceeded expectations.,positive,33,yes,no
17832,male,36-45,west,sports,online,amazon,5,excellent product! exceeded expectations.,positive,26,yes,no
17864,male,60+,east,beauty,online,amazon,3,works fine but could be better.,neutral,11,yes,no
17871,female,26-35,central,travel,online,amazon,5,great value for money.,positive,12,yes,no
17878,female,26-35,east,books,online,amazon,3,"delivery was fine, product is decent.",neutral,3,yes,no
17956,other,18-25,west,beauty,online,amazon,2,late delivery and poor packaging.,negative,68,no,yes
17996,female,26-35,central,home & kitchen,online,amazon,1,customer service was unhelpful.,negative,25,yes,yes
18001,other,18-25,east,beauty,online,amazon,5,excellent product! exceeded expectations.,positive,18,yes,no
18013,other,36-45,central,electronics,online,amazon,3,works fine but could be better.,neutral,34,yes,no
18039,other,18-25,east,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,37,yes,no
18047,female,60+,south,groceries,online,amazon,1,customer service was unhelpful.,negative,25,yes,yes
18052,female,46-60,south,beauty,online,amazon,1,late delivery and poor packaging.,negative,70,no,yes
18075,male,18-25,south,home & kitchen,online,amazon,3,"delivery was fine, product is decent.",neutral,11,yes,no
18156,other,46-60,south,books,online,amazon,1,product stopped working after few days.,negative,28,yes,yes
18175,female,46-60,south,sports,online,amazon,4,"amazing experience, highly recommend!",positive,70,no,no
18179,other,60+,south,automobile,online,amazon,5,"amazing experience, highly recommend!",positive,8,yes,no
18185,female,60+,south,fashion,online,amazon,5,fast delivery and great packaging.,positive,46,yes,no
18197,male,36-45,west,electronics,online,amazon,2,customer service was unhelpful.,negative,65,no,yes
18213,female,26-35,north,automobile,online,amazon,2,product stopped working after few days.,negative,62,no,yes
18259,male,36-45,west,travel,online,amazon,1,very disappointed with the quality.,negative,60,no,yes
18329,female,46-60,west,electronics,online,amazon,2,product stopped working after few days.,negative,68,no,yes
18367,other,26-35,east,home & kitchen,online,amazon,4,very satisfied with the quality.,positive,14,yes,no
18381,female,46-60,south,groceries,online,amazon,5,very satisfied with the quality.,positive,47,yes,no
18389,other,26-35,central,travel,online,amazon,5,fast delivery and great packaging.,positive,51,no,no
18394,female,26-35,south,automobile,online,amazon,2,not worth the price.,negative,15,yes,yes
18402,male,18-25,north,travel,online,amazon,3,"product is okay, nothing special.",neutral,61,no,no
18420,other,60+,south,travel,online,amazon,1,late delivery and poor packaging.,negative,70,no,yes
18446,female,26-35,east,fashion,online,amazon,1,product stopped working after few days.,negative,47,yes,yes
18457,other,60+,east,automobile,online,amazon,3,neutral about the quality.,neutral,36,yes,no
18470,male,60+,south,beauty,online,amazon,3,neutral about the quality.,neutral,1,yes,no
18478,other,18-25,west,sports,online,amazon,2,product stopped working after few days.,negative,23,yes,yes
18491,male,18-25,central,books,online,amazon,2,very disappointed with the quality.,negative,48,no,yes
18523,female,18-25,north,home & kitchen,online,amazon,1,very disappointed with the quality.,negative,5,yes,yes
18525,other,36-45,south,travel,online,amazon,4,excellent product! exceeded expectations.,positive,50,no,no
18531,male,26-35,south,electronics,online,amazon,5,"amazing experience, highly recommend!",positive,43,yes,no
18532,other,36-45,west,electronics,online,amazon,1,customer service was unhelpful.,negative,7,yes,yes
18564,other,36-45,south,fashion,online,amazon,1,product stopped working after few days.,negative,38,yes,yes
18570,female,60+,east,automobile,online,amazon,1,product stopped working after few days.,negative,19,yes,yes
18573,female,60+,east,travel,online,amazon,5,very satisfied with the quality.,positive,61,no,no
18578,female,60+,west,sports,online,amazon,2,customer service was unhelpful.,negative,57,no,yes
18600,male,26-35,north,sports,online,amazon,2,very disappointed with the quality.,negative,36,yes,yes
18619,other,46-60,east,travel,online,amazon,4,very satisfied with the quality.,positive,26,yes,no
18646,male,18-25,south,fashion,online,amazon,1,customer service was unhelpful.,negative,23,yes,yes
18649,other,60+,west,beauty,online,amazon,1,very disappointed with the quality.,negative,33,yes,yes
18656,male,18-25,south,automobile,online,amazon,5,excellent product! exceeded expectations.,positive,61,no,no
18715,male,46-60,south,travel,online,amazon,5,"amazing experience, highly recommend!",positive,27,yes,no
18727,female,60+,east,automobile,online,amazon,3,"delivery was fine, product is decent.",neutral,12,yes,no
18747,male,18-25,east,automobile,online,amazon,5,very satisfied with the quality.,positive,1,yes,no
18766,female,46-60,north,books,online,amazon,2,customer service was unhelpful.,negative,63,no,yes
18803,female,60+,south,beauty,online,amazon,1,late delivery and poor packaging.,negative,47,yes,yes
18808,female,60+,central,groceries,online,amazon,5,fast delivery and great packaging.,positive,5,yes,no
18856,female,26-35,east,home & kitchen,online,amazon,1,very disappointed with the quality.,negative,42,yes,yes
18914,male,36-45,south,beauty,online,amazon,2,customer service was unhelpful.,negative,41,yes,yes
18917,other,46-60,south,books,online,amazon,4,fast delivery and great packaging.,positive,60,no,no
18947,other,26-35,central,travel,online,amazon,3,"product is okay, nothing special.",neutral,52,no,no
18957,female,60+,west,sports,online,amazon,2,customer service was unhelpful.,negative,62,no,yes
18994,male,26-35,north,automobile,online,amazon,5,great value for money.,positive,24,yes,no
19020,male,60+,south,automobile,online,amazon,3,average experience overall.,neutral,54,no,no
19022,female,36-45,central,books,online,amazon,5,fast delivery and great packaging.,positive,37,yes,no
19036,female,26-35,west,groceries,online,amazon,2,not worth the price.,negative,24,yes,yes
19070,other,36-45,central,groceries,online,amazon,2,customer service was unhelpful.,negative,1,yes,yes
19071,other,60+,south,travel,online,amazon,3,"delivery was fine, product is decent.",neutral,57,no,no
19117,male,60+,central,books,online,amazon,3,works fine but could be better.,neutral,17,yes,no
19158,male,60+,south,sports,online,amazon,3,neutral about the quality.,neutral,34,yes,no
19162,other,46-60,south,home & kitchen,online,amazon,1,not worth the price.,negative,17,yes,yes
19165,other,26-35,east,fashion,online,amazon,1,very disappointed with the quality.,negative,61,no,yes
19184,male,60+,central,books,online,amazon,5,excellent product! exceeded expectations.,positive,18,yes,no
19188,female,36-45,west,automobile,online,amazon,4,very satisfied with the quality.,positive,29,yes,no
19240,other,36-45,north,groceries,online,amazon,5,great value for money.,positive,5,yes,no
19241,male,18-25,east,beauty,online,amazon,4,"amazing experience, highly recommend!",positive,12,yes,no
19253,other,18-25,north,books,online,amazon,1,product stopped working after few days.,negative,3,yes,yes
19262,other,60+,west,electronics,online,amazon,1,product stopped working after few days.,negative,17,yes,yes
19379,male,60+,north,automobile,online,amazon,2,late delivery and poor packaging.,negative,24,yes,yes
19392,female,60+,east,home & kitchen,online,amazon,4,great value for money.,positive,34,yes,no
19404,male,60+,central,electronics,online,amazon,4,excellent product! exceeded expectations.,positive,50,no,no
19467,female,18-25,west,beauty,online,amazon,3,neutral about the quality.,neutral,2,yes,no
19502,other,36-45,central,books,online,amazon,1,late delivery and poor packaging.,negative,60,no,yes
19632,male,26-35,north,groceries,online,amazon,5,"amazing experience, highly recommend!",positive,60,no,no
19641,other,18-25,south,automobile,online,amazon,2,product stopped working after few days.,negative,53,no,yes
19642,other,60+,north,home & kitchen,online,amazon,5,very satisfied with the quality.,positive,68,no,no
19681,female,46-60,central,beauty,online,amazon,3,"delivery was fine, product is decent.",neutral,20,yes,no
19685,other,60+,south,home & kitchen,online,amazon,4,excellent product! exceeded expectations.,positive,66,no,no
19686,male,18-25,west,travel,online,amazon,5,fast delivery and great packaging.,positive,2,yes,no
19708,male,60+,south,beauty,online,amazon,2,late delivery and poor packaging.,negative,56,no,yes
19733,female,26-35,central,automobile,online,amazon,2,product stopped working after few days.,negative,43,yes,yes
19740,other,60+,south,home & kitchen,online,amazon,3,works fine but could be better.,neutral,38,yes,no
19765,other,46-60,south,groceries,online,amazon,5,great value for money.,positive,48,no,no
19767,female,36-45,west,groceries,online,amazon,2,late delivery and poor packaging.,negative,47,yes,yes
19781,male,36-45,south,travel,online,amazon,2,customer service was unhelpful.,negative,15,yes,yes
19806,other,46-60,north,fashion,online,amazon,2,product stopped working after few days.,negative,63,no,yes
19833,female,46-60,north,automobile,online,amazon,3,works fine but could be better.,neutral,41,yes,no
19865,female,26-35,central,fashion,online,amazon,3,"delivery was fine, product is decent.",neutral,45,yes,no
19866,female,60+,north,automobile,online,amazon,2,customer service was unhelpful.,negative,34,yes,yes
19868,male,46-60,west,automobile,online,amazon,4,"amazing experience, highly recommend!",positive,1,yes,no
19892,male,26-35,west,sports,online,amazon,1,not worth the price.,negative,18,yes,yes
19934,female,60+,central,books,online,amazon,4,"amazing experience, highly recommend!",positive,4,yes,no
19949,female,60+,east,fashion,online,amazon,2,product stopped working after few days.,negative,39,yes,yes
19988,male,46-60,south,groceries,online,amazon,2,customer service was unhelpful.,negative,7,yes,yes
19998,female,46-60,south,groceries,online,amazon,1,customer service was unhelpful.,negative,18,yes,yes
19999,female,46-60,south,fashion,online,amazon,3,works fine but could be better.,neutral,41,yes,no
20012,male,46-60,central,automobile,online,amazon,2,not worth the price.,negative,55,no,yes
20052,male,46-60,central,fashion,online,amazon,4,very satisfied with the quality.,positive,27,yes,no
20066,other,46-60,west,home & kitchen,online,amazon,2,late delivery and poor packaging.,negative,35,yes,yes
20102,male,46-60,north,home & kitchen,online,amazon,5,"amazing experience, highly recommend!",positive,70,no,no
20112,male,26-35,east,electronics,online,amazon,4,very satisfied with the quality.,positive,8,yes,no
20126,other,36-45,north,fashion,online,amazon,2,product stopped working after few days.,negative,13,yes,yes
20146,male,18-25,west,home & kitchen,online,amazon,4,excellent product! exceeded expectations.,positive,29,yes,no
20175,other,60+,west,electronics,online,amazon,1,very disappointed with the quality.,negative,62,no,yes
20269,male,18-25,central,books,online,amazon,1,customer service was unhelpful.,negative,59,no,yes
20279,other,26-35,east,beauty,online,amazon,5,great value for money.,positive,16,yes,no
20282,male,60+,south,electronics,online,amazon,3,average experience overall.,neutral,11,yes,no
20285,other,26-35,east,sports,online,amazon,5,fast delivery and great packaging.,positive,37,yes,no
20337,other,60+,east,fashion,online,amazon,3,works fine but could be better.,neutral,60,no,no
20357,female,26-35,north,automobile,online,amazon,4,fast delivery and great packaging.,positive,34,yes,no
20364,female,36-45,central,sports,online,amazon,4,"amazing experience, highly recommend!",positive,20,yes,no
20372,male,60+,west,travel,online,amazon,5,"amazing experience, highly recommend!",positive,7,yes,no
20400,other,60+,west,automobile,online,amazon,1,product stopped working after few days.,negative,68,no,yes
20442,other,26-35,west,automobile,online,amazon,3,works fine but could be better.,neutral,41,yes,no
20458,male,26-35,central,travel,online,amazon,3,"product is okay, nothing special.",neutral,52,no,no
20463,other,26-35,east,groceries,online,amazon,5,excellent product! exceeded expectations.,positive,54,no,no
20468,male,26-35,north,sports,online,amazon,3,"delivery was fine, product is decent.",neutral,19,yes,no
20474,other,26-35,east,travel,online,amazon,2,late delivery and poor packaging.,negative,2,yes,yes
20482,male,36-45,central,automobile,online,amazon,2,late delivery and poor packaging.,negative,32,yes,yes
20495,other,46-60,central,books,online,amazon,3,"product is okay, nothing special.",neutral,44,yes,no
20500,other,26-35,west,automobile,online,amazon,2,very disappointed with the quality.,negative,27,yes,yes
20520,other,36-45,north,books,online,amazon,3,neutral about the quality.,neutral,66,no,no
